source,target
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # i wish i can work from home # my older sister mary works from home too # that is a sweet deal # yeah its pretty cool to work from here # 
","i am not a fan of hunting , but I love to see it done . \# i am not a fan of hunting , but I love to see
"
"my dad is journalist for the new york times . # i was born premature . # i have one older sister named mary . # i recently broke my leg . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # i wish i can work from home # my older sister mary works from home too # that is a sweet deal # yeah its pretty cool to work from here # so do you have any hobbies ? # 
","i do not have the stomach for it . \# i do not exist
"
"i like to remodel homes . # i like to go shopping with my daughters . # i like to go hunting . # i like to shoot a bow . # my favorite holiday is halloween . CC  SS hello , how are you today ? # i am great . just put shopping with my girls # that is nice , i just broke my leg today # oh wow , how did that happen ? # i was helping my dad that is a journalist for the new york times # oh ok i remodel homes for a living # that is a good job . i work from home # i wish i can work from home # my older sister mary works from home too # that is a sweet deal # yeah its pretty cool to work from here # so do you have any hobbies ? # yes , i do photography alot , i am a premature born # 
","that is , as it were \# that is , as it were .
"
"i love my girlfriend . # i dyed my hair pink . # i have an older brother . # i live in the city . # i work in a bookstore . CC  SS 
","hi there , how much do you love ? \# hi there , how much do you care about books ? 
"
"i would like to open a restaurant someday . # in my free time , i watch movies and sleep . # i am a personal chef . # my favorite color is hunter green . CC  SS hey , how are you doing ? # 
","i am a fan of his name , but I have yet to see anything .  . \# i am a fan of his name .
"
"i love my girlfriend . # i dyed my hair pink . # i have an older brother . # i live in the city . # i work in a bookstore . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # 
","i am a big fan of reading .  . \# i am a big fan of reading . 
"
"i would like to open a restaurant someday . # in my free time , i watch movies and sleep . # i am a personal chef . # my favorite color is hunter green . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # 
","i am not a book of course I am not a book store person am I ?  \# i am not a book of course I am not a book store person am I ?  .
"
"i love my girlfriend . # i dyed my hair pink . # i have an older brother . # i live in the city . # i work in a bookstore . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # very cool . i assume you enjoy reading ? # 
","i do n't like reading this much .  . \# i do n't like reading this much . 
"
"i would like to open a restaurant someday . # in my free time , i watch movies and sleep . # i am a personal chef . # my favorite color is hunter green . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # very cool . i assume you enjoy reading ? # yes i love reading , its my only quiet time i get living in the city # 
","i love to read this is when i am sitting there . \# i love to read about cooking .
"
"i love my girlfriend . # i dyed my hair pink . # i have an older brother . # i live in the city . # i work in a bookstore . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # very cool . i assume you enjoy reading ? # yes i love reading , its my only quiet time i get living in the city # sounds like you have the perfect job ! i am trying to open a restaurant . # 
","i am not a chef , i am not a singer .   .  .   \# i am not a chef , i am not a singer .  
"
"i would like to open a restaurant someday . # in my free time , i watch movies and sleep . # i am a personal chef . # my favorite color is hunter green . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # very cool . i assume you enjoy reading ? # yes i love reading , its my only quiet time i get living in the city # sounds like you have the perfect job ! i am trying to open a restaurant . # that is cool tell me more about you # 
","i am not a big fan of the city .  . \# i am not a big fan of the city . 
"
"i love my girlfriend . # i dyed my hair pink . # i have an older brother . # i live in the city . # i work in a bookstore . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # very cool . i assume you enjoy reading ? # yes i love reading , its my only quiet time i get living in the city # sounds like you have the perfect job ! i am trying to open a restaurant . # that is cool tell me more about you # well , currently i work as a personal chef . # 
","i love to cook , but i am afraid of the heat \# i love to cook .
"
"i would like to open a restaurant someday . # in my free time , i watch movies and sleep . # i am a personal chef . # my favorite color is hunter green . CC  SS hey , how are you doing ? # i am well ! how about yourself ? i am excited to get to know you ! # today was great i work at this book store and its amazing ! # very cool . i assume you enjoy reading ? # yes i love reading , its my only quiet time i get living in the city # sounds like you have the perfect job ! i am trying to open a restaurant . # that is cool tell me more about you # well , currently i work as a personal chef . # wow really , and my job hates my pink hair at least my girlfriend does not # 
","i am not a fan of pink flowers . \# i am not a fan of pink flowers , but I love this colorway .   .
"
